Fire Name,Year,Fire_ID,Fire_SegID,Database,State,UTM_Zone,UTM_X,UTM_Y,Response,StormDate,GaugeDist_m,StormStart,StormEnd,StormDur_H,StormAccum_mm,StormAvgI_mm/h,Peak_I15_mm/h,Peak_I30_mm/h,Peak_I60_mm/h,ContributingArea_km2,PropHM23,dNBR/1000,KF,Acc015_mm,Acc030_mm,Acc060_mm
School,2005,sch,sch_247,Training,CA,11,289819.2084,3798897.682,0,2006/02/27,2833.43,2/27/06 8:07,2/28/06 2:21,18.25,30.23,1.66,9.14,6.1,5.84,3.0915318,0.114479713,0.102325829,0.3194942,2.285,3.05,5.84
School,2005,sch,sch_247,Training,CA,11,289819.2084,3798897.682,0,2005/12/31,2833.43,12/31/05 5:53,12/31/05 14:56,9.067,21.34,2.35,15.24,14.22,12.19,3.0915318,0.114479713,0.102325829,0.3194942,3.81,7.11,12.19
School,2005,sch,sch_247,Training,CA,11,289819.2084,3798897.682,0,2006/03/03,2833.43,3/3/06 0:08,3/3/06 8:14,8.117,8.38,1.03,11.18,6.6,5.08,3.0915318,0.114479713,0.102325829,0.3194942,2.795,3.3,5.08
School,2005,sch,sch_582,Training,CA,11,290251.7084,3795590.182,0,2006/01/01,1161.6,1/1/06 12:49,1/2/06 16:10,27.35,35.31,1.29,7.11,5.59,4.83,1.5778143,0.400327034,0.089560967,0.316281,1.7775,2.795,4.83
School,2005,sch,sch_582,Training,CA,11,290251.7084,3795590.182,0,2006/02/27,1161.6,2/27/06 8:07,2/28/06 2:21,18.25,30.23,1.66,9.14,6.1,5.84,1.5778143,0.400327034,0.089560967,0.316281,2.285,3.05,5.84
School,2005,sch,sch_582,Training,CA,11,290251.7084,3795590.182,0,2005/12/31,1161.6,12/31/05 5:53,12/31/05 14:56,9.067,21.34,2.35,15.24,14.22,12.19,1.5778143,0.400327034,0.089560967,0.316281,3.81,7.11,12.19
School,2005,sch,sch_582,Training,CA,11,290251.7084,3795590.182,0,2006/03/03,1161.6,3/3/06 0:08,3/3/06 8:14,8.117,8.38,1.03,11.18,6.6,5.08,1.5778143,0.400327034,0.089560967,0.316281,2.795,3.3,5.08
School,2005,sch,sch_601,Training,CA,11,289476.7084,3795845.182,0,2006/01/01,1257.77,1/1/06 12:49,1/2/06 16:10,27.35,35.31,1.29,7.11,5.59,4.83,1.4217217,0.131464224,0.027752607,0.3186705,1.7775,2.795,4.83
School,2005,sch,sch_601,Training,CA,11,289476.7084,3795845.182,0,2006/02/27,1257.77,2/27/06 8:07,2/28/06 2:21,18.25,30.23,1.66,9.14,6.1,5.84,1.4217217,0.131464224,0.027752607,0.3186705,2.285,3.05,5.84
School,2005,sch,sch_601,Training,CA,11,289476.7084,3795845.182,0,2005/12/31,1257.77,12/31/05 5:53,12/31/05 14:56,9.067,21.34,2.35,15.24,14.22,12.19,1.4217217,0.131464224,0.027752607,0.3186705,3.81,7.11,12.19
School,2005,sch,sch_601,Training,CA,11,289476.7084,3795845.182,0,2006/03/03,1257.77,3/3/06 0:08,3/3/06 8:14,8.117,8.38,1.03,11.18,6.6,5.08,1.4217217,0.131464224,0.027752607,0.3186705,2.795,3.3,5.08
Schultz,2010,scz,scz_1305,Test,AZ,12,444456.2944,3909500.072,1,2010/07/20,2619.06,7/20/10 13:18,7/20/10 14:10,0.87,37,42.6758939,72,60,NaN,0.7841048,0.826530762,0.568273377,0,18,30,NaN
Schultz,2010,scz,scz_1305,Test,AZ,12,444456.2944,3909500.072,0,2010/07/22,2619.06,7/22/10 10:49,7/22/10 11:16,0.45,7,15.5555556,16,NaN,NaN,0.7841048,0.826530762,0.568273377,0,4,NaN,NaN
Schultz,2010,scz,scz_1305,Test,AZ,12,444456.2944,3909500.072,0,2010/07/27,2619.06,7/27/10 18:57,7/27/10 22:28,3.52,15,4.26499858,16,14,9,0.7841048,0.826530762,0.568273377,0,4,7,9
Schultz,2010,scz,scz_1305,Test,AZ,12,444456.2944,3909500.072,0,2010/08/01,2619.06,8/1/10 10:27,8/1/10 12:53,2.43,20,8.22030415,24,20,11,0.7841048,0.826530762,0.568273377,0,6,10,11
Schultz,2010,scz,scz_1305,Test,AZ,12,444456.2944,3909500.072,1,2010/08/16,2619.06,8/16/10 11:15,8/16/10 11:50,0.58,9,15.4373928,24,14,NaN,0.7841048,0.826530762,0.568273377,0,6,7,NaN
Schultz,2010,scz,scz_1350,Test,AZ,12,445538.7944,3909282.572,0,2010/07/20,1842.02,7/20/10 13:18,7/20/10 14:10,0.87,37,42.6758939,72,60,NaN,0.9333857,0.197754936,0.075308128,0,18,30,NaN
Schultz,2010,scz,scz_1350,Test,AZ,12,445538.7944,3909282.572,0,2010/07/22,1842.02,7/22/10 10:49,7/22/10 11:16,0.45,7,15.5555556,16,NaN,NaN,0.9333857,0.197754936,0.075308128,0,4,NaN,NaN
Schultz,2010,scz,scz_1350,Test,AZ,12,445538.7944,3909282.572,0,2010/07/27,1842.02,7/27/10 18:57,7/27/10 22:28,3.52,15,4.26499858,16,14,9,0.9333857,0.197754936,0.075308128,0,4,7,9
Schultz,2010,scz,scz_1350,Test,AZ,12,445538.7944,3909282.572,0,2010/08/01,1842.02,8/1/10 10:27,8/1/10 12:53,2.43,20,8.22030415,24,20,11,0.9333857,0.197754936,0.075308128,0,6,10,11
Schultz,2010,scz,scz_1350,Test,AZ,12,445538.7944,3909282.572,0,2010/08/16,1842.02,8/16/10 11:15,8/16/10 11:50,0.58,9,15.4373928,24,14,NaN,0.9333857,0.197754936,0.075308128,0,6,7,NaN
Schultz,2010,scz,scz_1444,Test,AZ,12,444403.7944,3909117.572,1,2010/07/20,2916.94,7/20/10 13:19,7/20/10 14:05,0.77,45,58.6701434,108,80,NaN,0.2745571,0.684010086,NaN,0,27,40,NaN
Schultz,2010,scz,scz_1444,Test,AZ,12,444403.7944,3909117.572,0,2010/07/22,2916.94,7/22/10 10:50,7/22/10 14:32,3.7,25,6.75675676,64,42,23,0.2745571,0.684010086,NaN,0,16,21,23
Schultz,2010,scz,scz_1444,Test,AZ,12,444403.7944,3909117.572,0,2010/07/27,2916.94,7/27/10 19:18,7/27/10 22:21,3.05,10,3.27868853,8,6,5,0.2745571,0.684010086,NaN,0,2,3,5
Schultz,2010,scz,scz_1444,Test,AZ,12,444403.7944,3909117.572,0,2010/08/01,2916.94,8/1/10 10:38,8/1/10 14:00,3.37,20,5.94000594,16,12,10,0.2745571,0.684010086,NaN,0,4,6,10
Schultz,2010,scz,scz_1444,Test,AZ,12,444403.7944,3909117.572,0,2010/08/16,2916.94,8/16/10 11:11,8/16/10 11:42,0.52,26,50.2901354,64,NaN,NaN,0.2745571,0.684010086,NaN,0,16,NaN,NaN
Schultz,2010,scz,scz_1504,Test,AZ,12,444386.2944,3908735.072,1,2010/07/20,2574.72,7/20/10 13:19,7/20/10 14:05,0.77,45,58.6701434,108,80,NaN,1.80514,0.648962936,0.179300186,0,27,40,NaN
Schultz,2010,scz,scz_1504,Test,AZ,12,444386.2944,3908735.072,0,2010/07/22,2574.72,7/22/10 10:50,7/22/10 14:32,3.7,25,6.75675676,64,42,23,1.80514,0.648962936,0.179300186,0,16,21,23
Schultz,2010,scz,scz_1504,Test,AZ,12,444386.2944,3908735.072,0,2010/07/27,2574.72,7/27/10 19:18,7/27/10 22:21,3.05,10,3.27868853,8,6,5,1.80514,0.648962936,0.179300186,0,2,3,5
Schultz,2010,scz,scz_1504,Test,AZ,12,444386.2944,3908735.072,0,2010/08/01,2574.72,8/1/10 10:38,8/1/10 14:00,3.37,20,5.94000594,16,12,10,1.80514,0.648962936,0.179300186,0,4,6,10
Schultz,2010,scz,scz_1504,Test,AZ,12,444386.2944,3908735.072,1,2010/08/16,2574.72,8/16/10 11:11,8/16/10 11:42,0.52,26,50.2901354,64,36,NaN,1.80514,0.648962936,0.179300186,0,16,18,NaN
Schultz,2010,scz,scz_1509,Test,AZ,12,444001.2944,3908930.072,1,2010/07/20,2999.23,7/20/10 13:19,7/20/10 14:05,0.77,45,58.6701434,108,80,NaN,1.393913,0.541053047,NaN,0,27,40,NaN
Schultz,2010,scz,scz_1509,Test,AZ,12,444001.2944,3908930.072,0,2010/07/22,2999.23,7/22/10 10:50,7/22/10 14:32,3.7,25,6.75675676,64,42,23,1.393913,0.541053047,NaN,0,16,21,23
Schultz,2010,scz,scz_1509,Test,AZ,12,444001.2944,3908930.072,0,2010/07/27,2999.23,7/27/10 19:18,7/27/10 22:21,3.05,10,3.27868853,8,6,5,1.393913,0.541053047,NaN,0,2,3,5
Schultz,2010,scz,scz_1509,Test,AZ,12,444001.2944,3908930.072,0,2010/08/01,2999.23,8/1/10 10:38,8/1/10 14:00,3.37,20,5.94000594,16,12,10,1.393913,0.541053047,NaN,0,4,6,10
Schultz,2010,scz,scz_1509,Test,AZ,12,444001.2944,3908930.072,1,2010/08/16,2999.23,8/16/10 11:11,8/16/10 11:42,0.52,26,50.2901354,64,36,NaN,1.393913,0.541053047,NaN,0,16,18,NaN
Schultz,2010,scz,scz_1702,Test,AZ,12,444846.2944,3908335.072,1,2010/07/20,1831.41,7/20/10 13:19,7/20/10 14:05,0.77,45,58.6701434,108,80,NaN,0.6596,0.558260803,0.267483398,0,27,40,NaN
Schultz,2010,scz,scz_1702,Test,AZ,12,444846.2944,3908335.072,0,2010/07/22,1831.41,7/22/10 10:50,7/22/10 14:32,3.7,25,6.75675676,64,42,23,0.6596,0.558260803,0.267483398,0,16,21,23
Schultz,2010,scz,scz_1702,Test,AZ,12,444846.2944,3908335.072,0,2010/07/27,1831.41,7/27/10 19:18,7/27/10 22:21,3.05,10,3.27868853,8,6,5,0.6596,0.558260803,0.267483398,0,2,3,5
Schultz,2010,scz,scz_1702,Test,AZ,12,444846.2944,3908335.072,0,2010/08/01,1831.41,8/1/10 10:38,8/1/10 14:00,3.37,20,5.94000594,16,12,10,0.6596,0.558260803,0.267483398,0,4,6,10
Schultz,2010,scz,scz_1702,Test,AZ,12,444846.2944,3908335.072,1,2010/08/16,1831.41,8/16/10 11:11,8/16/10 11:42,0.52,26,50.2901354,64,36,NaN,0.6596,0.558260803,0.267483398,0,16,18,NaN
Schultz,2010,scz,scz_1829,Test,AZ,12,445276.2944,3907875.072,0,2010/07/20,1132.33,7/20/10 13:19,7/20/10 14:05,0.77,45,58.6701434,108,80,NaN,0.18527,0.316887531,0.085953445,0.33,27,40,NaN
Schultz,2010,scz,scz_1829,Test,AZ,12,445276.2944,3907875.072,0,2010/07/22,1132.33,7/22/10 10:50,7/22/10 14:32,3.7,25,6.75675676,64,42,23,0.18527,0.316887531,0.085953445,0.33,16,21,23
Schultz,2010,scz,scz_1829,Test,AZ,12,445276.2944,3907875.072,0,2010/07/27,1132.33,7/27/10 19:18,7/27/10 22:21,3.05,10,3.27868853,8,6,5,0.18527,0.316887531,0.085953445,0.33,2,3,5
Schultz,2010,scz,scz_1829,Test,AZ,12,445276.2944,3907875.072,0,2010/08/01,1132.33,8/1/10 10:38,8/1/10 14:00,3.37,20,5.94000594,16,12,10,0.18527,0.316887531,0.085953445,0.33,4,6,10
Schultz,2010,scz,scz_1829,Test,AZ,12,445276.2944,3907875.072,0,2010/08/16,1132.33,8/16/10 11:11,8/16/10 11:42,0.52,26,50.2901354,64,NaN,NaN,0.18527,0.316887531,0.085953445,0.33,16,NaN,NaN
Schultz,2010,scz,scz_1831,Test,AZ,12,445298.7944,3908012.572,0,2010/07/20,1002.81,7/20/10 13:19,7/20/10 14:05,0.77,45,58.6701434,108,80,NaN,0.9589474,0.473457031,0.122578293,0.33,27,40,NaN
Schultz,2010,scz,scz_1831,Test,AZ,12,445298.7944,3908012.572,0,2010/07/22,1002.81,7/22/10 10:50,7/22/10 14:32,3.7,25,6.75675676,64,42,23,0.9589474,0.473457031,0.122578293,0.33,16,21,23
Schultz,2010,scz,scz_1831,Test,AZ,12,445298.7944,3908012.572,0,2010/07/27,1002.81,7/27/10 19:18,7/27/10 22:21,3.05,10,3.27868853,8,6,5,0.9589474,0.473457031,0.122578293,0.33,2,3,5
Schultz,2010,scz,scz_1831,Test,AZ,12,445298.7944,3908012.572,0,2010/08/01,1002.81,8/1/10 10:38,8/1/10 14:00,3.37,20,5.94000594,16,12,10,0.9589474,0.473457031,0.122578293,0.33,4,6,10
Schultz,2010,scz,scz_1831,Test,AZ,12,445298.7944,3908012.572,0,2010/08/16,1002.81,8/16/10 11:11,8/16/10 11:42,0.52,26,50.2901354,64,NaN,NaN,0.9589474,0.473457031,0.122578293,0.33,16,NaN,NaN
Schultz,2010,scz,scz_1875,Test,AZ,12,445341.2944,3907795.072,1,2010/07/20,1105.58,7/20/10 13:19,7/20/10 14:05,0.77,45,58.6701434,108,80,NaN,0.1498478,0.582965012,0.559055725,0.33,27,40,NaN
Schultz,2010,scz,scz_1875,Test,AZ,12,445341.2944,3907795.072,0,2010/07/22,1105.58,7/22/10 10:50,7/22/10 14:32,3.7,25,6.75675676,64,42,23,0.1498478,0.582965012,0.559055725,0.33,16,21,23
Schultz,2010,scz,scz_1875,Test,AZ,12,445341.2944,3907795.072,0,2010/07/27,1105.58,7/27/10 19:18,7/27/10 22:21,3.05,10,3.27868853,8,6,5,0.1498478,0.582965012,0.559055725,0.33,2,3,5
Schultz,2010,scz,scz_1875,Test,AZ,12,445341.2944,3907795.072,0,2010/08/01,1105.58,8/1/10 10:38,8/1/10 14:00,3.37,20,5.94000594,16,12,10,0.1498478,0.582965012,0.559055725,0.33,4,6,10
Schultz,2010,scz,scz_1875,Test,AZ,12,445341.2944,3907795.072,1,2010/08/16,1105.58,8/16/10 11:11,8/16/10 11:42,0.52,26,50.2901354,64,36,NaN,0.1498478,0.582965012,0.559055725,0.33,16,18,NaN
Schultz,2010,scz,scz_1902,Test,AZ,12,445423.7944,3907562.572,0,2010/07/20,780.447631,7/20/10 13:19,7/20/10 14:05,0.77,45,58.6701434,108,80,NaN,0.077619,0.282319107,0.644972351,0.33,27,40,NaN
Schultz,2010,scz,scz_1902,Test,AZ,12,445423.7944,3907562.572,0,2010/07/22,780.447631,7/22/10 10:50,7/22/10 14:32,3.7,25,6.75675676,64,42,23,0.077619,0.282319107,0.644972351,0.33,16,21,23
Schultz,2010,scz,scz_1902,Test,AZ,12,445423.7944,3907562.572,0,2010/07/27,780.447631,7/27/10 19:18,7/27/10 22:21,3.05,10,3.27868853,8,6,5,0.077619,0.282319107,0.644972351,0.33,2,3,5
Schultz,2010,scz,scz_1902,Test,AZ,12,445423.7944,3907562.572,0,2010/08/01,780.447631,8/1/10 10:38,8/1/10 14:00,3.37,20,5.94000594,16,12,10,0.077619,0.282319107,0.644972351,0.33,4,6,10
Schultz,2010,scz,scz_1902,Test,AZ,12,445423.7944,3907562.572,0,2010/08/16,780.447631,8/16/10 11:11,8/16/10 11:42,0.52,26,50.2901354,64,NaN,NaN,0.077619,0.282319107,0.644972351,0.33,16,NaN,NaN
Schultz,2010,scz,scz_1918,Test,AZ,12,445603.7944,3907452.572,0,2010/07/20,469.326546,7/20/10 13:19,7/20/10 14:05,0.77,45,58.6701434,108,80,NaN,0.1784714,0.271075115,0.5852229,0.3299999,27,40,NaN
Schultz,2010,scz,scz_1918,Test,AZ,12,445603.7944,3907452.572,0,2010/07/22,469.326546,7/22/10 10:50,7/22/10 14:32,3.7,25,6.75675676,64,42,23,0.1784714,0.271075115,0.5852229,0.3299999,16,21,23
Schultz,2010,scz,scz_1918,Test,AZ,12,445603.7944,3907452.572,0,2010/07/27,469.326546,7/27/10 19:18,7/27/10 22:21,3.05,10,3.27868853,8,6,5,0.1784714,0.271075115,0.5852229,0.3299999,2,3,5
Schultz,2010,scz,scz_1918,Test,AZ,12,445603.7944,3907452.572,0,2010/08/01,469.326546,8/1/10 10:38,8/1/10 14:00,3.37,20,5.94000594,16,12,10,0.1784714,0.271075115,0.5852229,0.3299999,4,6,10
Schultz,2010,scz,scz_1918,Test,AZ,12,445603.7944,3907452.572,0,2010/08/16,469.326546,8/16/10 11:11,8/16/10 11:42,0.52,26,50.2901354,64,NaN,NaN,0.1784714,0.271075115,0.5852229,0.3299999,16,NaN,NaN
Schultz,2010,scz,scz_2053,Test,AZ,12,444671.2944,3906765.072,1,2010/07/20,618.034258,7/20/10 13:18,7/20/10 14:03,0.75,41,54.6666667,112,70,NaN,0.3318783,0.783512878,0.642082031,0,28,35,NaN
Schultz,2010,scz,scz_2053,Test,AZ,12,444671.2944,3906765.072,0,2010/07/22,618.034258,7/22/10 10:48,7/22/10 11:32,0.73,13,17.7353342,36,22,NaN,0.3318783,0.783512878,0.642082031,0,9,11,NaN
Schultz,2010,scz,scz_2053,Test,AZ,12,444671.2944,3906765.072,0,2010/07/27,618.034258,7/27/10 19:13,7/27/10 22:01,2.8,14,5,12,10,7,0.3318783,0.783512878,0.642082031,0,3,5,7
Schultz,2010,scz,scz_2053,Test,AZ,12,444671.2944,3906765.072,0,2010/08/01,618.034258,8/1/10 10:39,8/1/10 13:42,3.05,16,5.24590164,12,8,8,0.3318783,0.783512878,0.642082031,0,3,4,8
Schultz,2010,scz,scz_2053,Test,AZ,12,444671.2944,3906765.072,1,2010/08/16,618.034258,8/16/10 10:44,8/16/10 11:31,0.78,27,34.4827586,64,36,NaN,0.3318783,0.783512878,0.642082031,0,16,18,NaN
Schultz,2010,scz,scz_2069,Test,AZ,12,444666.2944,3907165.072,1,2010/07/20,951.120702,7/20/10 13:18,7/20/10 14:03,0.75,41,54.6666667,112,70,NaN,0.7930182,0.834154434,NaN,0,28,35,NaN
Schultz,2010,scz,scz_2069,Test,AZ,12,444666.2944,3907165.072,0,2010/07/22,951.120702,7/22/10 10:48,7/22/10 11:32,0.73,13,17.7353342,36,22,NaN,0.7930182,0.834154434,NaN,0,9,11,NaN
Schultz,2010,scz,scz_2069,Test,AZ,12,444666.2944,3907165.072,0,2010/07/27,951.120702,7/27/10 19:13,7/27/10 22:01,2.8,14,5,12,10,7,0.7930182,0.834154434,NaN,0,3,5,7
Schultz,2010,scz,scz_2069,Test,AZ,12,444666.2944,3907165.072,0,2010/08/01,951.120702,8/1/10 10:39,8/1/10 13:42,3.05,16,5.24590164,12,8,8,0.7930182,0.834154434,NaN,0,3,4,8
Schultz,2010,scz,scz_2069,Test,AZ,12,444666.2944,3907165.072,1,2010/08/16,951.120702,8/16/10 10:44,8/16/10 11:31,0.78,27,34.4827586,64,36,NaN,0.7930182,0.834154434,NaN,0,16,18,NaN
Schultz,2010,scz,scz_2097,Test,AZ,12,442778.7944,3906597.572,1,2010/07/20,2822.74,7/20/10 13:18,7/20/10 14:03,0.75,41,54.6666667,112,70,NaN,1.0746471,0.596927948,0.194982773,0,28,35,NaN
Schultz,2010,scz,scz_2097,Test,AZ,12,442778.7944,3906597.572,0,2010/07/22,2822.74,7/22/10 10:48,7/22/10 11:32,0.73,13,17.7353342,36,22,NaN,1.0746471,0.596927948,0.194982773,0,9,11,NaN
Schultz,2010,scz,scz_2097,Test,AZ,12,442778.7944,3906597.572,0,2010/07/27,2822.74,7/27/10 19:13,7/27/10 22:01,2.8,14,5,12,10,7,1.0746471,0.596927948,0.194982773,0,3,5,7
Schultz,2010,scz,scz_2097,Test,AZ,12,442778.7944,3906597.572,0,2010/08/01,2822.74,8/1/10 10:39,8/1/10 13:42,3.05,16,5.24590164,12,8,8,1.0746471,0.596927948,0.194982773,0,3,4,8
Schultz,2010,scz,scz_2097,Test,AZ,12,442778.7944,3906597.572,1,2010/08/16,2822.74,8/16/10 10:44,8/16/10 11:31,0.78,27,34.4827586,64,36,NaN,1.0746471,0.596927948,0.194982773,0,16,18,NaN
Schultz,2010,scz,scz_2211,Test,AZ,12,444833.7944,3906087.572,1,2010/07/20,459.789476,7/20/10 13:18,7/20/10 14:03,0.75,41,54.6666667,112,70,NaN,0.3724,0.772447281,NaN,0.3465,28,35,NaN
Schultz,2010,scz,scz_2211,Test,AZ,12,444833.7944,3906087.572,0,2010/07/22,459.789476,7/22/10 10:48,7/22/10 11:32,0.73,13,17.7353342,36,22,NaN,0.3724,0.772447281,NaN,0.3465,9,11,NaN
Schultz,2010,scz,scz_2211,Test,AZ,12,444833.7944,3906087.572,0,2010/07/27,459.789476,7/27/10 19:13,7/27/10 22:01,2.8,14,5,12,10,7,0.3724,0.772447281,NaN,0.3465,3,5,7
Schultz,2010,scz,scz_2211,Test,AZ,12,444833.7944,3906087.572,0,2010/08/01,459.789476,8/1/10 10:39,8/1/10 13:42,3.05,16,5.24590164,12,8,8,0.3724,0.772447281,NaN,0.3465,3,4,8
Schultz,2010,scz,scz_2211,Test,AZ,12,444833.7944,3906087.572,1,2010/08/16,459.789476,8/16/10 10:44,8/16/10 11:31,0.78,27,34.4827586,64,36,NaN,0.3724,0.772447281,NaN,0.3465,16,18,NaN
Schultz,2010,scz,scz_2290,Test,AZ,12,443716.2944,3905820.072,1,2010/07/20,1766.45,7/20/10 13:18,7/20/10 14:03,0.75,41,54.6666667,112,70,NaN,0.206808,0.628360062,NaN,0.33,28,35,NaN
Schultz,2010,scz,scz_2290,Test,AZ,12,443716.2944,3905820.072,0,2010/07/22,1766.45,7/22/10 10:48,7/22/10 11:32,0.73,13,17.7353342,36,22,NaN,0.206808,0.628360062,NaN,0.33,9,11,NaN
Schultz,2010,scz,scz_2290,Test,AZ,12,443716.2944,3905820.072,0,2010/07/27,1766.45,7/27/10 19:13,7/27/10 22:01,2.8,14,5,12,10,7,0.206808,0.628360062,NaN,0.33,3,5,7
Schultz,2010,scz,scz_2290,Test,AZ,12,443716.2944,3905820.072,0,2010/08/01,1766.45,8/1/10 10:39,8/1/10 13:42,3.05,16,5.24590164,12,8,8,0.206808,0.628360062,NaN,0.33,3,4,8
Schultz,2010,scz,scz_2290,Test,AZ,12,443716.2944,3905820.072,1,2010/08/16,1766.45,8/16/10 10:44,8/16/10 11:31,0.78,27,34.4827586,64,36,NaN,0.206808,0.628360062,NaN,0.33,16,18,NaN
Schultz,2010,scz,scz_2351,Test,AZ,12,444478.7944,3905612.572,0,2010/07/20,1207.47,7/20/10 13:18,7/20/10 14:03,0.75,41,54.6666667,112,70,NaN,0.1264842,0.652231598,0.087698685,0.33,28,35,NaN
Schultz,2010,scz,scz_2351,Test,AZ,12,444478.7944,3905612.572,0,2010/07/22,1207.47,7/22/10 10:48,7/22/10 11:32,0.73,13,17.7353342,36,22,NaN,0.1264842,0.652231598,0.087698685,0.33,9,11,NaN
Schultz,2010,scz,scz_2351,Test,AZ,12,444478.7944,3905612.572,0,2010/07/27,1207.47,7/27/10 19:13,7/27/10 22:01,2.8,14,5,12,10,7,0.1264842,0.652231598,0.087698685,0.33,3,5,7
Schultz,2010,scz,scz_2351,Test,AZ,12,444478.7944,3905612.572,0,2010/08/01,1207.47,8/1/10 10:39,8/1/10 13:42,3.05,16,5.24590164,12,8,8,0.1264842,0.652231598,0.087698685,0.33,3,4,8
Schultz,2010,scz,scz_2351,Test,AZ,12,444478.7944,3905612.572,0,2010/08/16,1207.47,8/16/10 10:44,8/16/10 11:31,0.78,27,34.4827586,64,36,NaN,0.1264842,0.652231598,0.087698685,0.33,16,18,NaN
Schultz,2010,scz,scz_2356,Test,AZ,12,444168.7944,3905562.572,1,2010/07/20,1506.53,7/20/10 13:18,7/20/10 14:03,0.75,41,54.6666667,112,70,NaN,0.1565158,0.677025833,NaN,0.3300001,28,35,NaN
Schultz,2010,scz,scz_2356,Test,AZ,12,444168.7944,3905562.572,0,2010/07/22,1506.53,7/22/10 10:48,7/22/10 11:32,0.73,13,17.7353342,36,22,NaN,0.1565158,0.677025833,NaN,0.3300001,9,11,NaN
Schultz,2010,scz,scz_2356,Test,AZ,12,444168.7944,3905562.572,0,2010/07/27,1506.53,7/27/10 19:13,7/27/10 22:01,2.8,14,5,12,10,7,0.1565158,0.677025833,NaN,0.3300001,3,5,7
Schultz,2010,scz,scz_2356,Test,AZ,12,444168.7944,3905562.572,0,2010/08/01,1506.53,8/1/10 10:39,8/1/10 13:42,3.05,16,5.24590164,12,8,8,0.1565158,0.677025833,NaN,0.3300001,3,4,8
Schultz,2010,scz,scz_2356,Test,AZ,12,444168.7944,3905562.572,1,2010/08/16,1506.53,8/16/10 10:44,8/16/10 11:31,0.78,27,34.4827586,64,36,NaN,0.1565158,0.677025833,NaN,0.3300001,16,18,NaN
Schultz,2010,scz,scz_2387,Test,AZ,12,443211.2944,3905480.072,0,2010/07/20,2542.68,7/20/10 13:18,7/20/10 14:03,0.75,41,54.6666667,112,70,NaN,0.6016667,0.178824005,NaN,0.33,28,35,NaN
Schultz,2010,scz,scz_2387,Test,AZ,12,443211.2944,3905480.072,0,2010/07/22,2542.68,7/22/10 10:48,7/22/10 11:32,0.73,13,17.7353342,36,22,NaN,0.6016667,0.178824005,NaN,0.33,9,11,NaN
Schultz,2010,scz,scz_2387,Test,AZ,12,443211.2944,3905480.072,0,2010/07/27,2542.68,7/27/10 19:13,7/27/10 22:01,2.8,14,5,12,10,7,0.6016667,0.178824005,NaN,0.33,3,5,7
Schultz,2010,scz,scz_2387,Test,AZ,12,443211.2944,3905480.072,0,2010/08/01,2542.68,8/1/10 10:39,8/1/10 13:42,3.05,16,5.24590164,12,8,8,0.6016667,0.178824005,NaN,0.33,3,4,8
Schultz,2010,scz,scz_2387,Test,AZ,12,443211.2944,3905480.072,1,2010/08/16,2542.68,8/16/10 10:44,8/16/10 11:31,0.78,27,34.4827586,64,36,NaN,0.6016667,0.178824005,NaN,0.33,16,18,NaN
Schultz,2010,scz,scz_747,Test,AZ,12,447898.7944,3912282.572,1,2010/07/20,2910.85,7/20/10 13:18,7/20/10 14:10,0.87,37,42.6758939,72,60,NaN,3.6144681,0.106102438,NaN,0.3300771,18,30,NaN
Schultz,2010,scz,scz_747,Test,AZ,12,447898.7944,3912282.572,0,2010/07/22,2910.85,7/22/10 10:49,7/22/10 11:16,0.45,7,15.5555556,16,NaN,NaN,3.6144681,0.106102438,NaN,0.3300771,4,NaN,NaN
Schultz,2010,scz,scz_747,Test,AZ,12,447898.7944,3912282.572,0,2010/07/27,2910.85,7/27/10 18:57,7/27/10 22:28,3.52,15,4.26499858,16,14,9,3.6144681,0.106102438,NaN,0.3300771,4,7,9
Schultz,2010,scz,scz_747,Test,AZ,12,447898.7944,3912282.572,0,2010/08/01,2910.85,8/1/10 10:27,8/1/10 12:53,2.43,20,8.22030415,24,20,11,3.6144681,0.106102438,NaN,0.3300771,6,10,11
Schultz,2010,scz,scz_747,Test,AZ,12,447898.7944,3912282.572,0,2010/08/16,2910.85,8/16/10 11:15,8/16/10 11:50,0.58,9,15.4373928,24,14,NaN,3.6144681,0.106102438,NaN,0.3300771,6,7,NaN
Schultz,2010,scz,scz_792,Test,AZ,12,447471.2944,3911895.072,1,2010/07/20,2238.05,7/20/10 13:18,7/20/10 14:10,0.87,37,42.6758939,72,60,NaN,3.2398422,0.009599567,NaN,0.337403,18,30,NaN
Schultz,2010,scz,scz_792,Test,AZ,12,447471.2944,3911895.072,0,2010/07/22,2238.05,7/22/10 10:49,7/22/10 11:16,0.45,7,15.5555556,16,NaN,NaN,3.2398422,0.009599567,NaN,0.337403,4,NaN,NaN
Schultz,2010,scz,scz_792,Test,AZ,12,447471.2944,3911895.072,0,2010/07/27,2238.05,7/27/10 18:57,7/27/10 22:28,3.52,15,4.26499858,16,14,9,3.2398422,0.009599567,NaN,0.337403,4,7,9
Schultz,2010,scz,scz_792,Test,AZ,12,447471.2944,3911895.072,0,2010/08/01,2238.05,8/1/10 10:27,8/1/10 12:53,2.43,20,8.22030415,24,20,11,3.2398422,0.009599567,NaN,0.337403,6,10,11
